"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|FI","01.01.2017 00:00 - 01.01.2017 01:00 (CET/CEST)","945","n/e","n/e","569","840","5","n/e","424","n/e","n/e","n/e","611","n/e","n/e","2717","83","46","n/e","33","n/e","670"
"BZN|FI","01.01.2017 01:00 - 01.01.2017 02:00 (CET/CEST)","925","n/e","n/e","552","830","5","n/e","436","n/e","n/e","n/e","608","n/e","n/e","2716","83","47","n/e","32","n/e","589"
"BZN|FI","01.01.2017 02:00 - 01.01.2017 03:00 (CET/CEST)","926","n/e","n/e","653","742","5","n/e","435","n/e","n/e","n/e","566","n/e","n/e","2715","83","47","n/e","29","n/e","566"
"BZN|FI","01.01.2017 03:00 - 01.01.2017 04:00 (CET/CEST)","926","n/e","n/e","745","746","5","n/e","454","n/e","n/e","n/e","524","n/e","n/e","2716","85","47","n/e","29","n/e","469"
"BZN|FI","01.01.2017 04:00 - 01.01.2017 05:00 (CET/CEST)","928","n/e","n/e","777","753","5","n/e","463","n/e","n/e","n/e","549","n/e","n/e","2716","87","47","n/e","32","n/e","383"
"BZN|FI","01.01.2017 05:00 - 01.01.2017 06:00 (CET/CEST)","936","n/e","n/e","767","759","5","n/e","476","n/e","n/e","n/e","554","n/e","n/e","2716","92","47","n/e","29","n/e","295"
"BZN|FI","01.01.2017 06:00 - 01.01.2017 07:00 (CET/CEST)","942","n/e","n/e","766","761","5","n/e","485","n/e","n/e","n/e","661","n/e","n/e","2716","98","47","n/e","22","n/e","227"
"BZN|FI","01.01.2017 07:00 - 01.01.2017 08:00 (CET/CEST)","958","n/e","n/e","764","788","5","n/e","499","n/e","n/e","n/e","732","n/e","n/e","2716","105","47","n/e","23","n/e","163"
"BZN|FI","01.01.2017 08:00 - 01.01.2017 09:00 (CET/CEST)","961","n/e","n/e","750","806","5","n/e","504","n/e","n/e","n/e","767","n/e","n/e","2716","108","48","n/e","24","n/e","133"
"BZN|FI","01.01.2017 09:00 - 01.01.2017 10:00 (CET/CEST)","963","n/e","n/e","745","820","5","n/e","503","n/e","n/e","n/e","870","n/e","n/e","2716","110","47","n/e","24","n/e","137"
"BZN|FI","01.01.2017 10:00 - 01.01.2017 11:00 (CET/CEST)","964","n/e","n/e","757","824","5","n/e","499","n/e","n/e","n/e","948","n/e","n/e","2716","110","48","n/e","21","n/e","101"
"BZN|FI","01.01.2017 11:00 - 01.01.2017 12:00 (CET/CEST)","952","n/e","n/e","790","854","5","n/e","506","n/e","n/e","n/e","998","n/e","n/e","2715","109","48","n/e","18","n/e","117"
"BZN|FI","01.01.2017 12:00 - 01.01.2017 13:00 (CET/CEST)","953","n/e","n/e","820","848","5","n/e","508","n/e","n/e","n/e","1108","n/e","n/e","2715","108","48","n/e","12","n/e","125"
"BZN|FI","01.01.2017 13:00 - 01.01.2017 14:00 (CET/CEST)","958","n/e","n/e","800","858","5","n/e","503","n/e","n/e","n/e","1225","n/e","n/e","2715","109","47","n/e","11","n/e","127"
"BZN|FI","01.01.2017 14:00 - 01.01.2017 15:00 (CET/CEST)","963","n/e","n/e","811","871","5","n/e","511","n/e","n/e","n/e","1370","n/e","n/e","2715","114","48","n/e","20","n/e","162"
"BZN|FI","01.01.2017 15:00 - 01.01.2017 16:00 (CET/CEST)","970","n/e","n/e","804","876","5","n/e","518","n/e","n/e","n/e","1285","n/e","n/e","2716","118","49","n/e","18","n/e","165"
"BZN|FI","01.01.2017 16:00 - 01.01.2017 17:00 (CET/CEST)","975","n/e","n/e","825","874","5","n/e","515","n/e","n/e","n/e","1356","n/e","n/e","2715","119","48","n/e","16","n/e","176"
"BZN|FI","01.01.2017 17:00 - 01.01.2017 18:00 (CET/CEST)","989","n/e","n/e","829","871","5","n/e","513","n/e","n/e","n/e","1399","n/e","n/e","2716","118","48","n/e","16","n/e","206"
"BZN|FI","01.01.2017 18:00 - 01.01.2017 19:00 (CET/CEST)","990","n/e","n/e","871","885","5","n/e","521","n/e","n/e","n/e","1377","n/e","n/e","2716","118","48","n/e","16","n/e","195"
"BZN|FI","01.01.2017 19:00 - 01.01.2017 20:00 (CET/CEST)","984","n/e","n/e","882","897","5","n/e","510","n/e","n/e","n/e","1390","n/e","n/e","2716","118","47","n/e","16","n/e","233"
"BZN|FI","01.01.2017 20:00 - 01.01.2017 21:00 (CET/CEST)","976","n/e","n/e","872","890","5","n/e","497","n/e","n/e","n/e","1233","n/e","n/e","2715","121","47","n/e","16","n/e","235"
"BZN|FI","01.01.2017 21:00 - 01.01.2017 22:00 (CET/CEST)","943","n/e","n/e","856","892","5","n/e","491","n/e","n/e","n/e","1181","n/e","n/e","2716","126","48","n/e","15","n/e","232"
"BZN|FI","01.01.2017 22:00 - 01.01.2017 23:00 (CET/CEST)","947","n/e","n/e","855","889","5","n/e","492","n/e","n/e","n/e","1090","n/e","n/e","2716","128","48","n/e","19","n/e","212"
"BZN|FI","01.01.2017 23:00 - 02.01.2017 00:00 (CET/CEST)","948","n/e","n/e","850","900","5","n/e","495","n/e","n/e","n/e","995","n/e","n/e","2716","130","49","n/e","16","n/e","248"
"BZN|FI","02.01.2017 00:00 - 02.01.2017 01:00 (CET/CEST)","956","n/e","n/e","857","914","5","n/e","493","n/e","n/e","n/e","863","n/e","n/e","2716","133","48","n/e","11","n/e","237"
"BZN|FI","02.01.2017 01:00 - 02.01.2017 02:00 (CET/CEST)","942","n/e","n/e","866","930","5","n/e","507","n/e","n/e","n/e","830","n/e","n/e","2717","137","47","n/e","22","n/e","247"
"BZN|FI","02.01.2017 02:00 - 02.01.2017 03:00 (CET/CEST)","939","n/e","n/e","864","934","5","n/e","524","n/e","n/e","n/e","829","n/e","n/e","2717","140","46","n/e","38","n/e","216"
"BZN|FI","02.01.2017 03:00 - 02.01.2017 04:00 (CET/CEST)","942","n/e","n/e","860","940","5","n/e","513","n/e","n/e","n/e","833","n/e","n/e","2717","143","47","n/e","39","n/e","182"
"BZN|FI","02.01.2017 04:00 - 02.01.2017 05:00 (CET/CEST)","956","n/e","n/e","862","936","5","n/e","524","n/e","n/e","n/e","822","n/e","n/e","2716","147","47","n/e","39","n/e","209"
"BZN|FI","02.01.2017 05:00 - 02.01.2017 06:00 (CET/CEST)","971","n/e","n/e","867","951","5","n/e","546","n/e","n/e","n/e","920","n/e","n/e","2716","148","47","n/e","39","n/e","214"
"BZN|FI","02.01.2017 06:00 - 02.01.2017 07:00 (CET/CEST)","991","n/e","n/e","903","911","5","n/e","604","n/e","n/e","n/e","1273","n/e","n/e","2717","147","47","n/e","39","n/e","220"
"BZN|FI","02.01.2017 07:00 - 02.01.2017 08:00 (CET/CEST)","996","n/e","n/e","977","804","5","n/e","669","n/e","n/e","n/e","1511","n/e","n/e","2717","144","45","n/e","39","n/e","237"
"BZN|FI","02.01.2017 08:00 - 02.01.2017 09:00 (CET/CEST)","1005","n/e","n/e","975","810","16","n/e","726","n/e","n/e","n/e","1591","n/e","n/e","2720","144","41","n/e","39","n/e","260"
"BZN|FI","02.01.2017 09:00 - 02.01.2017 10:00 (CET/CEST)","1000","n/e","n/e","967","810","15","n/e","744","n/e","n/e","n/e","1756","n/e","n/e","2717","145","42","n/e","39","n/e","248"
"BZN|FI","02.01.2017 10:00 - 02.01.2017 11:00 (CET/CEST)","1001","n/e","n/e","960","808","5","n/e","737","n/e","n/e","n/e","1815","n/e","n/e","2716","145","42","n/e","39","n/e","190"
"BZN|FI","02.01.2017 11:00 - 02.01.2017 12:00 (CET/CEST)","999","n/e","n/e","974","799","5","n/e","736","n/e","n/e","n/e","1849","n/e","n/e","2716","145","43","n/e","35","n/e","151"
"BZN|FI","02.01.2017 12:00 - 02.01.2017 13:00 (CET/CEST)","998","n/e","n/e","972","792","5","n/e","738","n/e","n/e","n/e","1871","n/e","n/e","2716","145","42","n/e","12","n/e","131"
"BZN|FI","02.01.2017 13:00 - 02.01.2017 14:00 (CET/CEST)","993","n/e","n/e","974","806","5","n/e","742","n/e","n/e","n/e","1912","n/e","n/e","2716","145","43","n/e","5","n/e","105"
"BZN|FI","02.01.2017 14:00 - 02.01.2017 15:00 (CET/CEST)","989","n/e","n/e","988","880","5","n/e","749","n/e","n/e","n/e","2042","n/e","n/e","2717","148","44","n/e","5","n/e","98"
"BZN|FI","02.01.2017 15:00 - 02.01.2017 16:00 (CET/CEST)","993","n/e","n/e","957","963","5","n/e","760","n/e","n/e","n/e","2107","n/e","n/e","2717","149","46","n/e","5","n/e","89"
"BZN|FI","02.01.2017 16:00 - 02.01.2017 17:00 (CET/CEST)","1012","n/e","n/e","945","1016","5","n/e","763","n/e","n/e","n/e","2146","n/e","n/e","2717","151","47","n/e","5","n/e","94"
"BZN|FI","02.01.2017 17:00 - 02.01.2017 18:00 (CET/CEST)","1009","n/e","n/e","946","1061","5","n/e","764","n/e","n/e","n/e","2084","n/e","n/e","2722","152","47","n/e","5","n/e","94"
"BZN|FI","02.01.2017 18:00 - 02.01.2017 19:00 (CET/CEST)","1022","n/e","n/e","944","1052","5","n/e","764","n/e","n/e","n/e","2062","n/e","n/e","2726","152","46","n/e","5","n/e","75"
"BZN|FI","02.01.2017 19:00 - 02.01.2017 20:00 (CET/CEST)","1000","n/e","n/e","944","1052","3","n/e","740","n/e","n/e","n/e","1934","n/e","n/e","2727","155","46","n/e","5","n/e","53"
"BZN|FI","02.01.2017 20:00 - 02.01.2017 21:00 (CET/CEST)","1001","n/e","n/e","947","1047","2","n/e","712","n/e","n/e","n/e","1709","n/e","n/e","2726","158","46","n/e","5","n/e","52"
"BZN|FI","02.01.2017 21:00 - 02.01.2017 22:00 (CET/CEST)","982","n/e","n/e","948","1029","2","n/e","692","n/e","n/e","n/e","1617","n/e","n/e","2727","159","46","n/e","5","n/e","45"
"BZN|FI","02.01.2017 22:00 - 02.01.2017 23:00 (CET/CEST)","965","n/e","n/e","949","1029","2","n/e","671","n/e","n/e","n/e","1485","n/e","n/e","2727","162","47","n/e","5","n/e","43"
"BZN|FI","02.01.2017 23:00 - 03.01.2017 00:00 (CET/CEST)","965","n/e","n/e","929","1020","3","n/e","657","n/e","n/e","n/e","1229","n/e","n/e","2727","165","47","n/e","5","n/e","64"
"BZN|FI","03.01.2017 00:00 - 03.01.2017 01:00 (CET/CEST)","984","n/e","n/e","917","1009","6","n/e","657","n/e","n/e","n/e","1013","n/e","n/e","2726","168","47","n/e","5","n/e","67"
"BZN|FI","03.01.2017 01:00 - 03.01.2017 02:00 (CET/CEST)","962","n/e","n/e","912","1005","5","n/e","651","n/e","n/e","n/e","881","n/e","n/e","2726","171","47","n/e","5","n/e","69"
"BZN|FI","03.01.2017 02:00 - 03.01.2017 03:00 (CET/CEST)","953","n/e","n/e","917","1002","4","n/e","656","n/e","n/e","n/e","873","n/e","n/e","2727","174","46","n/e","5","n/e","80"
"BZN|FI","03.01.2017 03:00 - 03.01.2017 04:00 (CET/CEST)","962","n/e","n/e","920","1004","4","n/e","671","n/e","n/e","n/e","914","n/e","n/e","2726","176","46","n/e","5","n/e","92"
"BZN|FI","03.01.2017 04:00 - 03.01.2017 05:00 (CET/CEST)","965","n/e","n/e","929","1004","4","n/e","679","n/e","n/e","n/e","995","n/e","n/e","2726","178","47","n/e","5","n/e","109"
"BZN|FI","03.01.2017 05:00 - 03.01.2017 06:00 (CET/CEST)","959","n/e","n/e","946","1006","5","n/e","706","n/e","n/e","n/e","1122","n/e","n/e","2726","178","46","n/e","5","n/e","134"
"BZN|FI","03.01.2017 06:00 - 03.01.2017 07:00 (CET/CEST)","970","n/e","n/e","976","1020","6","n/e","752","n/e","n/e","n/e","1456","n/e","n/e","2726","179","46","n/e","5","n/e","157"
"BZN|FI","03.01.2017 07:00 - 03.01.2017 08:00 (CET/CEST)","960","n/e","n/e","978","1030","5","n/e","782","n/e","n/e","n/e","1899","n/e","n/e","2726","182","47","n/e","5","n/e","186"
"BZN|FI","03.01.2017 08:00 - 03.01.2017 09:00 (CET/CEST)","984","n/e","n/e","974","1048","5","n/e","773","n/e","n/e","n/e","1958","n/e","n/e","2725","184","47","n/e","8","n/e","213"
"BZN|FI","03.01.2017 09:00 - 03.01.2017 10:00 (CET/CEST)","972","n/e","n/e","972","1052","5","n/e","792","n/e","n/e","n/e","1938","n/e","n/e","2726","182","48","n/e","6","n/e","268"
"BZN|FI","03.01.2017 10:00 - 03.01.2017 11:00 (CET/CEST)","964","n/e","n/e","970","1058","5","n/e","781","n/e","n/e","n/e","1974","n/e","n/e","2725","178","48","n/e","6","n/e","312"
"BZN|FI","03.01.2017 11:00 - 03.01.2017 12:00 (CET/CEST)","958","n/e","n/e","961","1042","5","n/e","771","n/e","n/e","n/e","1891","n/e","n/e","2726","178","49","n/e","5","n/e","350"
"BZN|FI","03.01.2017 12:00 - 03.01.2017 13:00 (CET/CEST)","978","n/e","n/e","955","1038","5","n/e","761","n/e","n/e","n/e","1749","n/e","n/e","2726","179","48","n/e","5","n/e","391"
"BZN|FI","03.01.2017 13:00 - 03.01.2017 14:00 (CET/CEST)","971","n/e","n/e","960","1041","5","n/e","761","n/e","n/e","n/e","1720","n/e","n/e","2726","180","47","n/e","5","n/e","473"
"BZN|FI","03.01.2017 14:00 - 03.01.2017 15:00 (CET/CEST)","988","n/e","n/e","921","1040","5","n/e","763","n/e","n/e","n/e","1671","n/e","n/e","2726","182","49","n/e","5","n/e","558"
"BZN|FI","03.01.2017 15:00 - 03.01.2017 16:00 (CET/CEST)","983","n/e","n/e","922","1050","5","n/e","770","n/e","n/e","n/e","1752","n/e","n/e","2725","183","48","n/e","5","n/e","628"
"BZN|FI","03.01.2017 16:00 - 03.01.2017 17:00 (CET/CEST)","975","n/e","n/e","924","1055","5","n/e","762","n/e","n/e","n/e","1819","n/e","n/e","2723","186","49","n/e","5","n/e","688"
"BZN|FI","03.01.2017 17:00 - 03.01.2017 18:00 (CET/CEST)","992","n/e","n/e","947","1091","5","n/e","762","n/e","n/e","n/e","1639","n/e","n/e","2723","189","49","n/e","5","n/e","725"
"BZN|FI","03.01.2017 18:00 - 03.01.2017 19:00 (CET/CEST)","995","n/e","n/e","954","1122","5","n/e","759","n/e","n/e","n/e","1507","n/e","n/e","2723","192","50","n/e","5","n/e","776"
"BZN|FI","03.01.2017 19:00 - 03.01.2017 20:00 (CET/CEST)","1001","n/e","n/e","930","1135","5","n/e","727","n/e","n/e","n/e","1383","n/e","n/e","2723","193","49","n/e","5","n/e","827"
"BZN|FI","03.01.2017 20:00 - 03.01.2017 21:00 (CET/CEST)","1004","n/e","n/e","898","1128","5","n/e","698","n/e","n/e","n/e","1243","n/e","n/e","2723","192","50","n/e","5","n/e","845"
"BZN|FI","03.01.2017 21:00 - 03.01.2017 22:00 (CET/CEST)","989","n/e","n/e","866","1127","5","n/e","688","n/e","n/e","n/e","1063","n/e","n/e","2724","193","50","n/e","5","n/e","867"
"BZN|FI","03.01.2017 22:00 - 03.01.2017 23:00 (CET/CEST)","973","n/e","n/e","858","1116","5","n/e","684","n/e","n/e","n/e","904","n/e","n/e","2724","194","49","n/e","5","n/e","855"
"BZN|FI","03.01.2017 23:00 - 04.01.2017 00:00 (CET/CEST)","969","n/e","n/e","839","1100","5","n/e","684","n/e","n/e","n/e","830","n/e","n/e","2723","195","48","n/e","5","n/e","797"
"BZN|FI","04.01.2017 00:00 - 04.01.2017 01:00 (CET/CEST)","992","n/e","n/e","820","1100","6","n/e","702","n/e","n/e","n/e","824","n/e","n/e","2724","198","49","n/e","5","n/e","781"
"BZN|FI","04.01.2017 01:00 - 04.01.2017 02:00 (CET/CEST)","962","n/e","n/e","825","1097","6","n/e","681","n/e","n/e","n/e","791","n/e","n/e","2723","202","48","n/e","5","n/e","827"
"BZN|FI","04.01.2017 02:00 - 04.01.2017 03:00 (CET/CEST)","964","n/e","n/e","836","1098","6","n/e","673","n/e","n/e","n/e","791","n/e","n/e","2724","205","48","n/e","5","n/e","852"
"BZN|FI","04.01.2017 03:00 - 04.01.2017 04:00 (CET/CEST)","980","n/e","n/e","835","1099","5","n/e","677","n/e","n/e","n/e","817","n/e","n/e","2723","210","46","n/e","5","n/e","887"
"BZN|FI","04.01.2017 04:00 - 04.01.2017 05:00 (CET/CEST)","977","n/e","n/e","829","1097","2","n/e","694","n/e","n/e","n/e","856","n/e","n/e","2723","216","48","n/e","5","n/e","897"
"BZN|FI","04.01.2017 05:00 - 04.01.2017 06:00 (CET/CEST)","971","n/e","n/e","823","1104","4","n/e","722","n/e","n/e","n/e","963","n/e","n/e","2723","221","48","n/e","5","n/e","916"
"BZN|FI","04.01.2017 06:00 - 04.01.2017 07:00 (CET/CEST)","986","n/e","n/e","803","1116","4","n/e","748","n/e","n/e","n/e","1337","n/e","n/e","2723","227","48","n/e","5","n/e","894"
"BZN|FI","04.01.2017 07:00 - 04.01.2017 08:00 (CET/CEST)","986","n/e","n/e","879","1089","5","n/e","762","n/e","n/e","n/e","1642","n/e","n/e","2723","232","47","n/e","5","n/e","795"
"BZN|FI","04.01.2017 08:00 - 04.01.2017 09:00 (CET/CEST)","963","n/e","n/e","910","1114","5","n/e","767","n/e","n/e","n/e","1596","n/e","n/e","2723","233","48","n/e","5","n/e","749"
"BZN|FI","04.01.2017 09:00 - 04.01.2017 10:00 (CET/CEST)","983","n/e","n/e","875","1141","5","n/e","770","n/e","n/e","n/e","1708","n/e","n/e","2728","237","49","n/e","5","n/e","739"
"BZN|FI","04.01.2017 10:00 - 04.01.2017 11:00 (CET/CEST)","972","n/e","n/e","851","1142","0","n/e","766","n/e","n/e","n/e","1784","n/e","n/e","2732","240","48","n/e","5","n/e","675"
"BZN|FI","04.01.2017 11:00 - 04.01.2017 12:00 (CET/CEST)","969","n/e","n/e","863","1136","0","n/e","767","n/e","n/e","n/e","1724","n/e","n/e","2733","243","46","n/e","5","n/e","544"
"BZN|FI","04.01.2017 12:00 - 04.01.2017 13:00 (CET/CEST)","968","n/e","n/e","862","1133","2","n/e","771","n/e","n/e","n/e","1748","n/e","n/e","2733","247","43","n/e","5","n/e","500"
"BZN|FI","04.01.2017 13:00 - 04.01.2017 14:00 (CET/CEST)","985","n/e","n/e","873","1125","5","n/e","782","n/e","n/e","n/e","1745","n/e","n/e","2735","251","42","n/e","5","n/e","511"
"BZN|FI","04.01.2017 14:00 - 04.01.2017 15:00 (CET/CEST)","995","n/e","n/e","873","1161","4","n/e","791","n/e","n/e","n/e","1832","n/e","n/e","2735","257","42","n/e","5","n/e","624"
"BZN|FI","04.01.2017 15:00 - 04.01.2017 16:00 (CET/CEST)","980","n/e","n/e","882","1198","5","n/e","797","n/e","n/e","n/e","1916","n/e","n/e","2735","263","42","n/e","5","n/e","711"
"BZN|FI","04.01.2017 16:00 - 04.01.2017 17:00 (CET/CEST)","991","n/e","n/e","888","1225","5","n/e","804","n/e","n/e","n/e","1939","n/e","n/e","2733","267","42","n/e","5","n/e","824"
"BZN|FI","04.01.2017 17:00 - 04.01.2017 18:00 (CET/CEST)","990","n/e","n/e","900","1220","5","n/e","793","n/e","n/e","n/e","1967","n/e","n/e","2734","269","41","n/e","5","n/e","839"
"BZN|FI","04.01.2017 18:00 - 04.01.2017 19:00 (CET/CEST)","991","n/e","n/e","880","1221","5","n/e","788","n/e","n/e","n/e","1902","n/e","n/e","2734","270","40","n/e","5","n/e","851"
"BZN|FI","04.01.2017 19:00 - 04.01.2017 20:00 (CET/CEST)","972","n/e","n/e","895","1215","5","n/e","783","n/e","n/e","n/e","1757","n/e","n/e","2733","270","41","n/e","5","n/e","819"
"BZN|FI","04.01.2017 20:00 - 04.01.2017 21:00 (CET/CEST)","979","n/e","n/e","905","1205","5","n/e","781","n/e","n/e","n/e","1759","n/e","n/e","2732","270","40","n/e","5","n/e","811"
"BZN|FI","04.01.2017 21:00 - 04.01.2017 22:00 (CET/CEST)","972","n/e","n/e","905","1199","5","n/e","735","n/e","n/e","n/e","1536","n/e","n/e","2733","271","40","n/e","5","n/e","816"
"BZN|FI","04.01.2017 22:00 - 04.01.2017 23:00 (CET/CEST)","967","n/e","n/e","878","1199","5","n/e","724","n/e","n/e","n/e","1462","n/e","n/e","2733","272","39","n/e","5","n/e","826"
"BZN|FI","04.01.2017 23:00 - 05.01.2017 00:00 (CET/CEST)","954","n/e","n/e","733","1196","5","n/e","719","n/e","n/e","n/e","1280","n/e","n/e","2733","272","39","n/e","5","n/e","823"
"BZN|FI","05.01.2017 00:00 - 05.01.2017 01:00 (CET/CEST)","960","n/e","n/e","717","1199","5","n/e","706","n/e","n/e","n/e","1043","n/e","n/e","2733","272","37","n/e","5","n/e","811"
"BZN|FI","05.01.2017 01:00 - 05.01.2017 02:00 (CET/CEST)","960","n/e","n/e","724","1202","5","n/e","712","n/e","n/e","n/e","977","n/e","n/e","2734","273","34","n/e","5","n/e","802"
"BZN|FI","05.01.2017 02:00 - 05.01.2017 03:00 (CET/CEST)","982","n/e","n/e","732","1205","5","n/e","707","n/e","n/e","n/e","961","n/e","n/e","2733","274","35","n/e","5","n/e","771"
"BZN|FI","05.01.2017 03:00 - 05.01.2017 04:00 (CET/CEST)","985","n/e","n/e","727","1204","5","n/e","710","n/e","n/e","n/e","969","n/e","n/e","2734","274","35","n/e","5","n/e","691"
"BZN|FI","05.01.2017 04:00 - 05.01.2017 05:00 (CET/CEST)","995","n/e","n/e","736","1199","5","n/e","715","n/e","n/e","n/e","1047","n/e","n/e","2734","274","35","n/e","5","n/e","675"
"BZN|FI","05.01.2017 05:00 - 05.01.2017 06:00 (CET/CEST)","1000","n/e","n/e","738","1197","5","n/e","718","n/e","n/e","n/e","1235","n/e","n/e","2733","274","36","n/e","5","n/e","623"
"BZN|FI","05.01.2017 06:00 - 05.01.2017 07:00 (CET/CEST)","1024","n/e","n/e","849","1251","5","n/e","775","n/e","n/e","n/e","1587","n/e","n/e","2733","274","35","n/e","5","n/e","550"
"BZN|FI","05.01.2017 07:00 - 05.01.2017 08:00 (CET/CEST)","1046","n/e","n/e","890","1307","5","n/e","813","n/e","n/e","n/e","1849","n/e","n/e","2735","274","33","n/e","5","n/e","479"
"BZN|FI","05.01.2017 08:00 - 05.01.2017 09:00 (CET/CEST)","1057","n/e","n/e","935","1285","5","n/e","818","n/e","n/e","n/e","2086","n/e","n/e","2735","274","34","n/e","5","n/e","428"
"BZN|FI","05.01.2017 09:00 - 05.01.2017 10:00 (CET/CEST)","1050","n/e","n/e","964","1307","5","n/e","839","n/e","n/e","n/e","2009","n/e","n/e","2736","273","32","n/e","5","n/e","324"
"BZN|FI","05.01.2017 10:00 - 05.01.2017 11:00 (CET/CEST)","1029","n/e","n/e","979","1316","5","n/e","873","n/e","n/e","n/e","2099","n/e","n/e","2735","270","34","n/e","6","n/e","262"
"BZN|FI","05.01.2017 11:00 - 05.01.2017 12:00 (CET/CEST)","1049","n/e","n/e","1019","1323","5","n/e","869","n/e","n/e","n/e","2113","n/e","n/e","2734","265","37","n/e","7","n/e","256"
"BZN|FI","05.01.2017 12:00 - 05.01.2017 13:00 (CET/CEST)","1054","n/e","n/e","1031","1324","5","n/e","871","n/e","n/e","n/e","2001","n/e","n/e","2734","261","42","n/e","7","n/e","252"
"BZN|FI","05.01.2017 13:00 - 05.01.2017 14:00 (CET/CEST)","1064","n/e","n/e","1041","1334","5","n/e","884","n/e","n/e","n/e","1888","n/e","n/e","2735","261","41","n/e","7","n/e","260"
"BZN|FI","05.01.2017 14:00 - 05.01.2017 15:00 (CET/CEST)","1065","n/e","n/e","1052","1352","5","n/e","891","n/e","n/e","n/e","1952","n/e","n/e","2736","264","41","n/e","11","n/e","275"
"BZN|FI","05.01.2017 15:00 - 05.01.2017 16:00 (CET/CEST)","1085","n/e","n/e","1108","1364","5","n/e","898","n/e","n/e","n/e","2089","n/e","n/e","2736","268","40","n/e","13","n/e","282"
"BZN|FI","05.01.2017 16:00 - 05.01.2017 17:00 (CET/CEST)","1100","n/e","n/e","1118","1366","5","n/e","886","n/e","n/e","n/e","2029","n/e","n/e","2736","270","41","n/e","20","n/e","258"
"BZN|FI","05.01.2017 17:00 - 05.01.2017 18:00 (CET/CEST)","1103","n/e","n/e","1115","1368","5","n/e","884","n/e","n/e","n/e","2175","n/e","n/e","2736","270","41","n/e","20","n/e","203"
"BZN|FI","05.01.2017 18:00 - 05.01.2017 19:00 (CET/CEST)","1096","n/e","n/e","1095","1365","5","n/e","883","n/e","n/e","n/e","2244","n/e","n/e","2736","272","42","n/e","18","n/e","154"
"BZN|FI","05.01.2017 19:00 - 05.01.2017 20:00 (CET/CEST)","1085","n/e","n/e","1073","1360","5","n/e","876","n/e","n/e","n/e","2134","n/e","n/e","2736","272","41","n/e","12","n/e","130"
"BZN|FI","05.01.2017 20:00 - 05.01.2017 21:00 (CET/CEST)","1105","n/e","n/e","1016","1331","5","n/e","893","n/e","n/e","n/e","1845","n/e","n/e","2737","274","41","n/e","7","n/e","105"
"BZN|FI","05.01.2017 21:00 - 05.01.2017 22:00 (CET/CEST)","1041","n/e","n/e","909","1322","5","n/e","862","n/e","n/e","n/e","1718","n/e","n/e","2736","275","41","n/e","7","n/e","112"
"BZN|FI","05.01.2017 22:00 - 05.01.2017 23:00 (CET/CEST)","1024","n/e","n/e","838","1309","5","n/e","774","n/e","n/e","n/e","1675","n/e","n/e","2736","276","42","n/e","7","n/e","123"
"BZN|FI","05.01.2017 23:00 - 06.01.2017 00:00 (CET/CEST)","1023","n/e","n/e","832","1257","5","n/e","696","n/e","n/e","n/e","1569","n/e","n/e","2736","276","42","n/e","7","n/e","134"
"BZN|FI","06.01.2017 00:00 - 06.01.2017 01:00 (CET/CEST)","1034","n/e","n/e","824","1195","5","n/e","624","n/e","n/e","n/e","1611","n/e","n/e","2736","276","42","n/e","7","n/e","165"
"BZN|FI","06.01.2017 01:00 - 06.01.2017 02:00 (CET/CEST)","1014","n/e","n/e","810","1201","5","n/e","629","n/e","n/e","n/e","1422","n/e","n/e","2739","276","37","n/e","7","n/e","234"
"BZN|FI","06.01.2017 02:00 - 06.01.2017 03:00 (CET/CEST)","1017","n/e","n/e","816","1197","5","n/e","630","n/e","n/e","n/e","1224","n/e","n/e","2745","276","39","n/e","7","n/e","360"
"BZN|FI","06.01.2017 03:00 - 06.01.2017 04:00 (CET/CEST)","1020","n/e","n/e","823","1214","5","n/e","642","n/e","n/e","n/e","1214","n/e","n/e","2746","276","41","n/e","7","n/e","496"
"BZN|FI","06.01.2017 04:00 - 06.01.2017 05:00 (CET/CEST)","1006","n/e","n/e","819","1215","5","n/e","642","n/e","n/e","n/e","1223","n/e","n/e","2746","276","41","n/e","7","n/e","591"
"BZN|FI","06.01.2017 05:00 - 06.01.2017 06:00 (CET/CEST)","1006","n/e","n/e","820","1212","5","n/e","644","n/e","n/e","n/e","1055","n/e","n/e","2746","276","41","n/e","7","n/e","694"
