"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|BE","07.04.2017 18:00 - 07.04.2017 19:00 (CET/CEST)","343","n/e","n/e","2993","0","0","n/e","n/e","n/e","28","","16","n/e","n/e","2900","618","n/e","349","214","","104"
"BZN|BE","07.04.2017 19:00 - 07.04.2017 20:00 (CET/CEST)","348","n/e","n/e","3186","0","0","n/e","n/e","n/e","111","","15","n/e","n/e","2901","614","n/e","111","211","","100"
"BZN|BE","07.04.2017 20:00 - 07.04.2017 21:00 (CET/CEST)","348","n/e","n/e","3199","0","0","n/e","n/e","n/e","195","","15","n/e","n/e","2903","588","n/e","4","213","","117"
"BZN|BE","07.04.2017 21:00 - 07.04.2017 22:00 (CET/CEST)","349","n/e","n/e","3270","0","0","n/e","n/e","n/e","296","","15","n/e","n/e","2904","575","n/e","0","213","","128"
"BZN|BE","07.04.2017 22:00 - 07.04.2017 23:00 (CET/CEST)","351","n/e","n/e","3273","0","0","n/e","n/e","n/e","350","","15","n/e","n/e","2904","579","n/e","0","213","","105"
"BZN|BE","07.04.2017 23:00 - 08.04.2017 00:00 (CET/CEST)","352","n/e","n/e","3206","0","0","n/e","n/e","n/e","317","","16","n/e","n/e","2905","538","n/e","0","210","","92"
"BZN|BE","08.04.2017 00:00 - 08.04.2017 01:00 (CET/CEST)","350","n/e","n/e","2393","0","0","n/e","n/e","n/e","2","0","16","n/e","n/e","2904","420","n/e","0","213","","84"
"BZN|BE","08.04.2017 01:00 - 08.04.2017 02:00 (CET/CEST)","348","n/e","n/e","1741","0","0","n/e","n/e","n/e","","1","16","n/e","n/e","2905","485","n/e","0","217","","79"
"BZN|BE","08.04.2017 02:00 - 08.04.2017 03:00 (CET/CEST)","352","n/e","n/e","1634","0","0","n/e","n/e","n/e","","1","16","n/e","n/e","2907","453","n/e","0","228","","76"
"BZN|BE","08.04.2017 03:00 - 08.04.2017 04:00 (CET/CEST)","347","n/e","n/e","1630","0","0","n/e","n/e","n/e","","136","16","n/e","n/e","2907","468","n/e","0","238","","55"
"BZN|BE","08.04.2017 04:00 - 08.04.2017 05:00 (CET/CEST)","350","n/e","n/e","1609","0","0","n/e","n/e","n/e","","4","19","n/e","n/e","2909","469","n/e","0","246","","54"
"BZN|BE","08.04.2017 05:00 - 08.04.2017 06:00 (CET/CEST)","352","n/e","n/e","1724","0","0","n/e","n/e","n/e","","5","20","n/e","n/e","2911","484","n/e","0","248","","51"
"BZN|BE","08.04.2017 06:00 - 08.04.2017 07:00 (CET/CEST)","354","n/e","n/e","1806","0","0","n/e","n/e","n/e","","5","20","n/e","n/e","2911","553","n/e","0","252","","62"
"BZN|BE","08.04.2017 07:00 - 08.04.2017 08:00 (CET/CEST)","353","n/e","n/e","1737","0","0","n/e","n/e","n/e","23","0","19","n/e","n/e","2910","650","n/e","34","251","","55"
"BZN|BE","08.04.2017 08:00 - 08.04.2017 09:00 (CET/CEST)","353","n/e","n/e","1727","0","0","n/e","n/e","n/e","111","","17","n/e","n/e","2909","681","n/e","243","248","","50"
"BZN|BE","08.04.2017 09:00 - 08.04.2017 10:00 (CET/CEST)","353","n/e","n/e","1702","0","0","n/e","n/e","n/e","90","","17","n/e","n/e","2909","668","n/e","622","249","","47"
"BZN|BE","08.04.2017 10:00 - 08.04.2017 11:00 (CET/CEST)","349","n/e","n/e","1633","0","0","n/e","n/e","n/e","97","3","16","n/e","n/e","2909","625","n/e","1062","251","","44"
"BZN|BE","08.04.2017 11:00 - 08.04.2017 12:00 (CET/CEST)","353","n/e","n/e","1494","0","0","n/e","n/e","n/e","","73","14","n/e","n/e","2908","604","n/e","1401","247","","53"
"BZN|BE","08.04.2017 12:00 - 08.04.2017 13:00 (CET/CEST)","349","n/e","n/e","1544","0","0","n/e","n/e","n/e","","166","14","n/e","n/e","2904","582","n/e","1670","256","","50"
"BZN|BE","08.04.2017 13:00 - 08.04.2017 14:00 (CET/CEST)","349","n/e","n/e","1496","0","0","n/e","n/e","n/e","","247","14","n/e","n/e","2903","577","n/e","1917","257","","47"
"BZN|BE","08.04.2017 14:00 - 08.04.2017 15:00 (CET/CEST)","346","n/e","n/e","1438","0","0","n/e","n/e","n/e","","723","15","n/e","n/e","2898","562","n/e","2000","251","","44"
"BZN|BE","08.04.2017 15:00 - 08.04.2017 16:00 (CET/CEST)","341","n/e","n/e","1514","0","0","n/e","n/e","n/e","","636","16","n/e","n/e","2890","569","n/e","1834","251","","43"
