"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|EE","30.03.2017 22:00 - 30.03.2017 23:00 (CET/CEST)","84","n/e","30","1","n/e","n/e","1425","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","42"
"BZN|EE","30.03.2017 23:00 - 31.03.2017 00:00 (CET/CEST)","80","n/e","30","1","n/e","n/e","1196","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","63"
"BZN|EE","31.03.2017 00:00 - 31.03.2017 01:00 (CET/CEST)","77","n/e","29","1","n/e","n/e","1054","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","69"
"BZN|EE","31.03.2017 01:00 - 31.03.2017 02:00 (CET/CEST)","75","n/e","27","1","n/e","n/e","1065","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","72"
"BZN|EE","31.03.2017 02:00 - 31.03.2017 03:00 (CET/CEST)","74","n/e","25","1","n/e","n/e","1086","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","76"
"BZN|EE","31.03.2017 03:00 - 31.03.2017 04:00 (CET/CEST)","73","n/e","24","1","n/e","n/e","1091","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","62"
"BZN|EE","31.03.2017 04:00 - 31.03.2017 05:00 (CET/CEST)","74","n/e","29","1","n/e","n/e","1094","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","49"
"BZN|EE","31.03.2017 05:00 - 31.03.2017 06:00 (CET/CEST)","74","n/e","28","1","n/e","n/e","1284","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","42"
"BZN|EE","31.03.2017 06:00 - 31.03.2017 07:00 (CET/CEST)","78","n/e","27","1","n/e","n/e","1442","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","29"
"BZN|EE","31.03.2017 07:00 - 31.03.2017 08:00 (CET/CEST)","77","n/e","27","3","n/e","n/e","1442","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","16"
